purchase_number;articles_found;orders_found;status;file_name;file_path;article_snippets;order_snippets;source_file
0372100027325000135;;;;Закупка № 0372100027325000135 НМЦК_Шлюпка ПК_PD-380.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372100027325000135 НМЦК_Шлюпка ПК_PD-380.doc;;;not_found_any_doc.csv
0372100027325000224;;;;Закупка № 0372100027325000224 НМЦК_Шлюпка ПК_PD-380.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372100027325000224 НМЦК_Шлюпка ПК_PD-380.doc;;;not_found_any_doc.csv
0122300013825000042;;567;orders;Закупка № 0122300013825000042 VI.ОНМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0122300013825000042 VI.ОНМЦК.doc;;"567: инэкономразвития России от 02.10.2013 № 567 (далее – Методические рекомендации). В";found_any_doc.csv
0122300013825000047;;567;orders;Закупка № 0122300013825000047 VI.ОНМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0122300013825000047 VI.ОНМЦК.doc;;"567: инэкономразвития России от 02.10.2013 № 567 (далее – Методические рекомендации). В";found_any_doc.csv
0358200054425000004;22;567;orders+article;Закупка № 0358200054425000004 ОБОСНОВАНИЕ НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0358200054425000004 ОБОСНОВАНИЕ НМЦК.docx;22:           В соответствии с частями 2, 6 статьи 22 Федерального закона от 05.04.2013 № 44-;567: кономразвития России от 02.10.2013 г. № 567 «Об утверждении Методических рекомендац;found_any_doc.csv
0860200000825001495;;567;orders;Закупка № 0860200000825001495 ПРИЛОЖЕНИЕ № 2 Обоснование начальной (максимальной) цены контракта.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0860200000825001495 ПРИЛОЖЕНИЕ № 2 Обоснование начальной (максимальной) цены контракта.docx;;567: инэкономразвития России от 02.10.2013 N 567 «Об утверждении Методических рекомендац;found_any_doc.csv
0869200000225006221;22;567;orders+article;Закупка № 0869200000225006221 4859-ЭА Приложение №2 к извещению (Обоснование НМЦК).xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0869200000225006221 4859-ЭА Приложение №2 к извещению (Обоснование НМЦК).xlsx;22:  цен (анализа рынка) в соответствии ч.2 статьи 22 Федерального закона №44-ФЗ и с Приказом;"567: инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац";found_any.csv
0190200000325008370;;;;Закупка № 0190200000325008370 Приложение 2 Обоснование НМЦК.docx.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0190200000325008370 Приложение 2 Обоснование НМЦК.docx.docx;;;not_found_any_doc.csv
0320100018325000009;;567;orders;Закупка № 0320100018325000009 Обоснование НМЦК_плот.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0320100018325000009 Обоснование НМЦК_плот.xlsx;;"567: инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац | зом Минэкономразвития РФ от 02.10.2013 №567 расчет произведен с помощью стандартных";found_any.csv
0373400009625000057;22;567;orders+article;Закупка № 0373400009625000057 Приложение № 1 НМЦК+.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0373400009625000057 Приложение № 1 НМЦК+.xlsx;22: В соответствии со статьей 22 Федерального закона от 05.04.2013 года ;567: ва экономического развития РФ (Приказ № 567 от 02.10.2013). Обоснование и расчет на;found_any.csv
0138200003725000024;;567;orders;Закупка № 0138200003725000024 ОБОСНОВАНИЕ НМЦК (Приложение № 2).docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0138200003725000024 ОБОСНОВАНИЕ НМЦК (Приложение № 2).docx;;567: ия Российской Федерации от 02.10.2013 № 567 «Об утверждении методических рекомендац;found_any_doc.csv
0319300325525000165;;;;Закупка № 0319300325525000165 Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0319300325525000165 Обоснование НМЦК.docx;;;not_found_any_doc.csv
0319300325525000249;;;;Закупка № 0319300325525000249 ОБОСНОВАНИЕ НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0319300325525000249 ОБОСНОВАНИЕ НМЦК.docx;;;not_found_any_doc.csv
0190300000725000419;;;;Закупка № 0190300000725000419 Обоснование НМЦК.docx.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0190300000725000419 Обоснование НМЦК.docx.docx;;;not_found_any_doc.csv
0816500000625002427;;567;orders;Закупка № 0816500000625002427 Приложение 2. ОНМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0816500000625002427 Приложение 2. ОНМЦК.xlsx;;"567: инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац | зом Минэкономразвития РФ от 02.10.2013 №567 расчет произведен с помощью стандартных";found_any.csv
0342300194425000013;22;;article;Закупка № 0342300194425000013 ОНМЦК 41 от 28.03.2025 Поставка лодки ПВХ и лодочного двигателя.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0342300194425000013 ОНМЦК 41 от 28.03.2025 Поставка лодки ПВХ и лодочного двигателя.xlsx;22: Приоритетный (п. 6 ст. 22 ФЗ 44-ФЗ от 05.04.13 г.) ;;found_any.csv
0848300047225000349;;567;orders;Закупка № 0848300047225000349 Обоснование НМЦК.pdf;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0848300047225000349 Обоснование НМЦК.pdf;;567: ия Российской Федерации от 02.10.2013 № 567 «Об  утверждении методических рекоменда;found_any_pdf.csv
0845500001025000042;;;;Закупка № 0845500001025000042 Приложение №2 к извещению НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0845500001025000042 Приложение №2 к извещению НМЦК.xlsx;;;not_found_any.csv
0166300024725000424;;;;Закупка № 0166300024725000424 НМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0166300024725000424 НМЦК.doc;;;not_found_any_doc.csv
0319100038625000015;;567;orders;Закупка № 0319100038625000015 Приложение 2. Обоснование НМЦК плот.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0319100038625000015 Приложение 2. Обоснование НМЦК плот.docx;;567: кого развития РФ от 2 октября 2013 г. № 567.;found_any_doc.csv
0338100004625000034;22;;article;Закупка № 0338100004625000034 Приложение II Обоснование НМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0338100004625000034 Приложение II Обоснование НМЦК.doc;22: ован иной метод. В соответствии с ч. 12 ст. 22 Федерального закона от 05.04.2013 г. №  | доступной информации, указанной в ч. 18 ст. 22 Закона № 44–ФЗ, о ценах на товары, кото;;found_any_doc.csv
0342300194425000014;22;;article;Закупка № 0342300194425000014 ОНМЦК 40 от 27.03.2025 оборудование для пляжей.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0342300194425000014 ОНМЦК 40 от 27.03.2025 оборудование для пляжей.xlsx;22: Приоритетный (п. 6 ст. 22 ФЗ 44-ФЗ от 05.04.13 г.) ;;found_any.csv
0130600040525000046;22;;article;Закупка № 0130600040525000046 НМЦК плотомои.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0130600040525000046 НМЦК плотомои.docx;22: ванием: проектно-сметный метод, п.4 ч.1 ст.22 Федерального закона от 05.04.2013 № 44-;;found_any_doc.csv
0360300052825000349;22;567;orders+article;Закупка № 0360300052825000349 Обоснование НМЦК .docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0360300052825000349 Обоснование НМЦК .docx;22: пределена в соответствии с требованиями статьи 22 Закона № 44-ФЗ от 05.04.2013, Методичес | пределена в соответствии с требованиями статьи 22 Закона № 44-ФЗ от 05.04.2013, Методичес;567: инэкономразвития России от 02.10.2013 N 567 и рассчитывается на основе коммерческих | инэкономразвития России от 02.10.2013 N 567 и рассчитывается на основе коммерческих;found_any_doc.csv
0351300298325000110;;;;Закупка № 0351300298325000110 НМЦК расчет 2025.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0351300298325000110 НМЦК расчет 2025.xlsx;;;not_found_any.csv
0351300298325000146;;;;Закупка № 0351300298325000146 НМЦК расчет 2025.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0351300298325000146 НМЦК расчет 2025.xlsx;;;not_found_any.csv
0318300165725000286;22;;article;Закупка № 0318300165725000286 Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0318300165725000286 Обоснование НМЦК.docx;22: ставимых рыночных цен (анализа рынка) - ст. 22, Федерального закона от 05.04.2013 N 44;;found_any_doc.csv
0318300165725000399;22;;article;Закупка № 0318300165725000399 Обоснование НМЦК (14).docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0318300165725000399 Обоснование НМЦК (14).docx;22: ставимых рыночных цен (анализа рынка) - ст. 22, Федерального закона от 05.04.2013 N 44;;found_any_doc.csv
0333400000325000026;22;567;orders+article;Закупка № 0333400000325000026 Приложение № 2 Расчет НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0333400000325000026 Приложение № 2 Расчет НМЦК.xlsx;22: В соответствии со статьей 22 Федерального закона от 05.04.2013 года ;567: ва экономического развития РФ (Приказ № 567 от 02.10.2013). Обоснование и расчет на;found_any.csv
0351400002125000056;22|34;;article;Закупка № 0351400002125000056 Обоснование невозможности.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0351400002125000056 Обоснование невозможности.docx;22: в определения НМЦК, указанных в части 1 статьи 22 Закона № 44-ФЗ | ем: - иной метод определения НМЦК (ч.12 ст. 22 Закона№ 44-ФЗ) на основании 1 коммерчес || 34: лей учреждения и руководствуясь ст. 28, ст. 34 БК РФ НМЦК определена как наименьшая  и;;found_any_doc.csv
0372100054725000035;22;567;orders+article;Закупка № 0372100054725000035 НМЦК Лодка.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372100054725000035 НМЦК Лодка.docx;22: ставимых рыночных цен в соответствии со ст.22 44-ФЗ;567: Минэкономразвития России от 02.10.2013 №567 (см ниже). | Минэкономразвития России от 02.10.2013 №567 по методу сопоставимых рыночных цен (ан;found_any_doc.csv
0372200045925000005;;;;Закупка № 0372200045925000005 Обоснование_НМЦК[21].docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372200045925000005 Обоснование_НМЦК[21].docx;;;not_found_any_doc.csv
0891200000625002178;22;;article;Закупка № 0891200000625002178 Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0891200000625002178 Обоснование НМЦК.xlsx;22: 1. В соответствии с требованиями статьи 22 Федерального закона от 05.04.2013 №44-Ф;;found_any.csv
0387200015025000012;22;567;orders+article;Закупка № 0387200015025000012 Обоснование НМЦК.docx.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0387200015025000012 Обоснование НМЦК.docx.docx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any_doc.csv
0162300009425000008;;;;Закупка № 0162300009425000008 Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0162300009425000008 Обоснование НМЦК.docx;;;not_found_any_doc.csv
0187300006525000647;;567;orders;Закупка № 0187300006525000647 Приложение 2 НМЦК - 2025-04-30T110929.463.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0187300006525000647 Приложение 2 НМЦК - 2025-04-30T110929.463.xlsx;;567: инэкономразвития России от 02.10.2013 № 567). Начальная максимальная цена контракта;found_any.csv
0187300006525000777;;567;orders;Закупка № 0187300006525000777 Приложение 2 НМЦК - 2025-04-30T110929.463.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0187300006525000777 Приложение 2 НМЦК - 2025-04-30T110929.463.xlsx;;567: инэкономразвития России от 02.10.2013 № 567). Начальная максимальная цена контракта;found_any.csv
0324400000825000003;22;567;orders+article;Закупка № 0324400000825000003 Приложение № 1 Обоснование начальной (максимальной) цены контракта.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0324400000825000003 Приложение № 1 Обоснование начальной (максимальной) цены контракта.xlsx;22: В соответствии со статьей 22 Федерального закона от 05.04.2013 года ;567: ва экономического развития РФ (Приказ № 567 от 02.10.2013). Обоснование и расчет на;found_any.csv
0169300028125000166;;567;orders;Закупка № 0169300028125000166 Обоснование Н(М)ЦК - ПО_КСЭОН (1) (2).xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0169300028125000166 Обоснование Н(М)ЦК - ПО_КСЭОН (1) (2).xlsx;;"567: Минэкономразвития России от 02.10.2013 №567 ""Об утверждении Методических рекомендац";found_any.csv
0322100014325000007;22;;article;Закупка № 0322100014325000007 Прил1 Обоснование НМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0322100014325000007 Прил1 Обоснование НМЦК.doc;22: ределена и обоснована в соответствие со статьёй 22 Федерального закона от 05 апреля 2013г. | определения и обоснования НМЦК (часть 6 статьи 22 № 44-ФЗ). В целях получения ценовой инф;;found_any_doc.csv
0301100000425000048;;567;orders;Закупка № 0301100000425000048 Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0301100000425000048 Обоснование НМЦК.docx;;567: инэкономразвития России от 02.10.2013 N 567 «Об утверждении Методических рекомендац | инэкономразвития России от 02.10.2013 N 567 «Об утверждении Методических рекомендац;found_any_doc.csv
0361300021425000007;;;;Закупка № 0361300021425000007 Обоснование НМЦК (анализ рынка).xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0361300021425000007 Обоснование НМЦК (анализ рынка).xlsx;;;not_found_any.csv
0119300000125000240;;;;Закупка № 0119300000125000240 Обоснование НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0119300000125000240 Обоснование НМЦК.xls;;;not_found_any.csv
0142300006225000066;22;;article;Закупка № 0142300006225000066 Обоснование НМЦК(1).xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0142300006225000066 Обоснование НМЦК(1).xlsx;22: анализ рынка) в соответствии с частью 6 статьи 22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0142300006225000072;22;;article;Закупка № 0142300006225000072 Обоснование НМЦК(1).xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0142300006225000072 Обоснование НМЦК(1).xlsx;22: анализ рынка) в соответствии с частью 6 статьи 22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0142300006225000081;22;;article;Закупка № 0142300006225000081 Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0142300006225000081 Обоснование НМЦК.xlsx;22: анализ рынка) в соответствии с частью 6 статьи 22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0356300207625000004;22;567;orders+article;Закупка № 0356300207625000004 Обоснование нмц.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0356300207625000004 Обоснование нмц.xlsx;22: рующий рынок, в соответствии с частью 6 статьи 22 Федерального закона от 5 апреля 2013 г.;567: ийской Федерации от 2 октября 2013 г. № 567.;found_any.csv
0329200062225003939;;;;Закупка № 0329200062225003939 Обоснование НМЦК.pdf;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0329200062225003939 Обоснование НМЦК.pdf;;;not_found_any_pdf.csv
0321100017225000063;;;;Закупка № 0321100017225000063 Приложение 2. Обоснование НМЦК.pdf;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0321100017225000063 Приложение 2. Обоснование НМЦК.pdf;;;not_found_any_pdf.csv
0348100011225000015;;;;Закупка № 0348100011225000015 НМЦК.pdf;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0348100011225000015 НМЦК.pdf;;;not_found_any_pdf.csv
0373400006725000044;22;567;orders+article;Закупка № 0373400006725000044 2. Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0373400006725000044 2. Обоснование НМЦК.docx;22: лиза рынка) - в соответствии с частью 6 статьи 22 Федерального закона № 44-ФЗ является пр | В соответствии с частью 20 статьи 22 Федерального закона № 44-ФЗ – на основа;567: инэкономразвития России от 02.10.2013 № 567, (далее – «Методических рекомендаций») ;found_any_doc.csv
0136500001125002285;;;;Закупка № 0136500001125002285 3. обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0136500001125002285 3. обоснование НМЦК.xlsx;;;not_found_any.csv
0301100000425000045;;567;orders;Закупка № 0301100000425000045 Обоснование НМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0301100000425000045 Обоснование НМЦК.docx;;567: инэкономразвития России от 02.10.2013 N 567 «Об утверждении Методических рекомендац | инэкономразвития России от 02.10.2013 N 567 «Об утверждении Методических рекомендац;found_any_doc.csv
0333400000325000005;22;567;orders+article;Закупка № 0333400000325000005 Приложение №2 Расчет НМЦК_мониторинг.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0333400000325000005 Приложение №2 Расчет НМЦК_мониторинг.xlsx;22: В соответствии со статьей 22 Федерального закона от 05.04.2013 года ;567: ва экономического развития РФ (Приказ № 567 от 02.10.2013). Обоснование и расчет на;found_any.csv
0320100011225000138;;;;Закупка № 0320100011225000138 I. Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0320100011225000138 I. Обоснование НМЦК.xlsx;;;not_found_any.csv
0119200000125006292;22;;article;Закупка № 0119200000125006292 НМЦК (приложение 2).xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0119200000125006292 НМЦК (приложение 2).xlsx;22: В соответствии с ч. 2 ст. 22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0174500001125003857;22;567;orders+article;Закупка № 0174500001125003857 07.07 НМЦК лодкка.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0174500001125003857 07.07 НМЦК лодкка.xlsx;22: ен (анализа рынка) В соответствии с ч.6 статьи 22 Федерального закона от 05.04.2013 N 44-;567: кого развития РФ от 2 октября 2013 г. № 567 «Об утверждении Методических рекомендац;found_any.csv
0338100004825000014;22;;article;Закупка № 0338100004825000014 Обоснованию НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0338100004825000014 Обоснованию НМЦК.xlsx;22: В соответствии с ч.6 статьи 22 Федерального закона от 05.04.2013 N 44-;;found_any.csv
0153300007625000035;22;567;orders+article;Закупка № 0153300007625000035 НМЦК_Приобретение-лодки-для-ЕДДС-Бузулукского-района.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0153300007625000035 НМЦК_Приобретение-лодки-для-ЕДДС-Бузулукского-района.xlsx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any.csv
0164300016525000428;;;;Закупка № 0164300016525000428 Приложение №1 Обоснование начальной (максимальной) цены контракта.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0164300016525000428 Приложение №1 Обоснование начальной (максимальной) цены контракта.docx;;;not_found_any_doc.csv
0375400000925000014;22;567;orders+article;Закупка № 0375400000925000014 НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0375400000925000014 НМЦК.xlsx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any.csv
0372100054625000335;22;567;orders+article;Закупка № 0372100054625000335 Обоснование НМЦК лодка.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0372100054625000335 Обоснование НМЦК лодка.docx;22: ализа рынка) (в соответствии с частью 6 статьи 22 Федерального закона № 44-ФЗ метод сопос | Расчет НМЦК (в соответствии с частью 20 статьи 22 Федерального закона № 44-ФЗ – на основа;567: инэкономразвития России от 02.10.2013 № 567, (далее – «Методических рекомендаций»)) | инэкономразвития России от 02.10.2013 № 567, (далее – «Методических рекомендаций»));found_any_doc.csv
0329400001725000037;22;567;orders+article;Закупка № 0329400001725000037 Приложение 2 Обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0329400001725000037 Приложение 2 Обоснование НМЦК.xlsx;22: В соответствии со статьей 22 Федерального закона от 05.04.2013 года ;567: ва экономического развития РФ (Приказ № 567 от 02.10.2013). Обоснование и расчет на;found_any.csv
0815500000525004542;22;567;orders+article;Закупка № 0815500000525004542 Приложение 2 Обоснование НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0815500000525004542 Приложение 2 Обоснование НМЦК.xls;22: бран (для расчета) в соответствии с п.6 ст.22 Федерального закона от 5 апреля 2013 го;"567: инэкономразвития России от 02.10.2013 N 567 ""Об утверждении Методических рекомендац | зом Минэкономразвития РФ от 02.10.2013 №567 расчет произведен с помощью стандартных";found_any.csv
0166300024725000297;;;;Закупка № 0166300024725000297 ОНМЦК.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0166300024725000297 ОНМЦК.docx;;;not_found_any_doc.csv
0190200000325006095;;;;Закупка № 0190200000325006095 Приложение 2 Обоснование НМЦК.docx.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0190200000325006095 Приложение 2 Обоснование НМЦК.docx.docx;;;not_found_any_doc.csv
0190200000325007779;;;;Закупка № 0190200000325007779 Приложение 2 Обоснование НМЦК.docx.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0190200000325007779 Приложение 2 Обоснование НМЦК.docx.docx;;;not_found_any_doc.csv
0322400004025000005;;567;orders;Закупка № 0322400004025000005 VI. ОБОСНОВАНИЕ НМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0322400004025000005 VI. ОБОСНОВАНИЕ НМЦК.doc;;"567: инэкономразвития России от 02.10.2013 № 567.В целях получения ценовой информации З";found_any_doc.csv
0318300119425000468;;567;orders;Закупка № 0318300119425000468 НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0318300119425000468 НМЦК.xlsx;;"567: ического развития Российской Федерации №567 от 02.10.2013 ""Об утверждении методичес";found_any.csv
0338100004825000016;22;;article;Закупка № 0338100004825000016 Обоснованию НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0338100004825000016 Обоснованию НМЦК.xlsx;22: В соответствии с ч.6 статьи 22 Федерального закона от 05.04.2013 N 44-;;found_any.csv
0136500001125002947;;;;Закупка № 0136500001125002947 3. обоснование НМЦК.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0136500001125002947 3. обоснование НМЦК.xlsx;;;not_found_any.csv
0354200017425000003;22;567;orders+article;Закупка № 0354200017425000003 НМЦК лодка.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0354200017425000003 НМЦК лодка.xlsx;22: нением методов предусмотренных частью 1 статьи 22 Федерального закона от 5 апреля 2013 го;"567: кого развития РФ от 2 октября 2013 г. N 567 ""Об утверждении Методических рекомендац | ядчиком, исполнителем)"" (Далее Приказ № 567).  ";found_any.csv
0187300006525000385;;567;orders;Закупка № 0187300006525000385 Приложение 2. НМЦК надувная лодка.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0187300006525000385 Приложение 2. НМЦК надувная лодка.xls;;567: инэкономразвития России от 02.10.2013 N 567), так как указанный метод является прио;found_any.csv
0319300008025000007;22;567;orders+article;Закупка № 0319300008025000007 НМЦК Лодка гребная.docx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0319300008025000007 НМЦК Лодка гребная.docx;22: ом, исполнителем) (в соответствии с п.6 ст.22 44-ФЗ) Расчет выполнен в соответствии с;567: жденными приказом МЭР РФ от 02.10.2013 №567;found_any_doc.csv
0354200017425000001;22|34;567;orders+article;Закупка № 0354200017425000001 НМЦК лодка.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0354200017425000001 НМЦК лодка.xlsx;22: нением методов предусмотренных частью 1 статьи 22 Федерального закона от 5 апреля 2013 го || 34: С учетом положений ст. 34 БК РФ, регламентирующей принцип эффекти;"567: кого развития РФ от 2 октября 2013 г. N 567 ""Об утверждении Методических рекомендац | ядчиком, исполнителем)"" (Далее Приказ № 567).  ";found_any.csv
0838200000225000010;;;;Закупка № 0838200000225000010 Приложение к извещению № 2 Расчет НМЦК.doc;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0838200000225000010 Приложение к извещению № 2 Расчет НМЦК.doc;;;not_found_any_doc.csv
0187500000425000065;22;;article;Закупка № 0187500000425000065 Расчет_НМЦК - Поставка лодки.xlsx.xlsx;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0187500000425000065 Расчет_НМЦК - Поставка лодки.xlsx.xlsx;22: х цен (анализ рынка)  в соответствии со статьей 22 Федерального закона от 05.04.2013 № 44-;;found_any.csv
0320100018725000190;22|34;567;orders+article;Закупка № 0320100018725000190 Расчет НМЦК.xls;C:\Users\Sergey\MAGA\Kimch\НМЦК_сборка\44-фз\Закупка № 0320100018725000190 Расчет НМЦК.xls;22: лее - НМЦК) проведено в соответствии со ст.22 Федерального закона от 05.04.2013 № 44- || 34: ого использования средств университета (ст. 34 Бюджетного кодекса РФ), Заказчик принял;"567: инэкономразвития России от 02.10.2013 № 567 ""Об утверждении Методических рекомендац";found_any.csv
